"Time","RT","start_RT","stop_RT","area","name_pufa","runinfo_original","runinfo","comment","runname","Timestamp","Date","Time_of_day","standard_batch"
"13.01.2020 17_58_585",7.34,7.29,7.40333,733284.76191,"14:1n-5","S5 25 microg per mL Supelco and 2 FAME","S5 Supelco and 2 FAME","per mL Supelco and 2 FAME        ","PUFA-KF_13.01.2020 17_58_585","2020-01-13 17:58:58","2020-01-13"," 17:58:58","2"
"13.01.2020 17_58_585",8.255,8.18333,8.355,1493043.44116,"15:0","S5 25 microg per mL Supelco and 2 FAME","S5 Supelco and 2 FAME","per mL Supelco and 2 FAME        ","PUFA-KF_13.01.2020 17_58_585","2020-01-13 17:58:58","2020-01-13"," 17:58:58","2"
"13.01.2020 17_58_585",8.588,8.52,8.68167,748658.72829,"15:1n-5","S5 25 microg per mL Supelco and 2 FAME","S5 Supelco and 2 FAME","per mL Supelco and 2 FAME        ","PUFA-KF_13.01.2020 17_58_585","2020-01-13 17:58:58","2020-01-13"," 17:58:58","2"
"13.01.2020 17_58_585",9.367,9.285,9.445,769395.4833,"16:0","S5 25 microg per mL Supelco and 2 FAME","S5 Supelco and 2 FAME","per mL Supelco and 2 FAME        ","PUFA-KF_13.01.2020 17_58_585","2020-01-13 17:58:58","2020-01-13"," 17:58:58","2"
"13.01.2020 17_58_585",9.793,9.70833,9.91833,780947.67142,"16:1n-7","S5 25 microg per mL Supelco and 2 FAME","S5 Supelco and 2 FAME","per mL Supelco and 2 FAME        ","PUFA-KF_13.01.2020 17_58_585","2020-01-13 17:58:58","2020-01-13"," 17:58:58","2"
"13.01.2020 17_58_585",10.765,10.63833,10.88667,2493827.06585,"17:0","S5 25 microg per mL Supelco and 2 FAME","S5 Supelco and 2 FAME","per mL Supelco and 2 FAME        ","PUFA-KF_13.01.2020 17_58_585","2020-01-13 17:58:58","2020-01-13"," 17:58:58","2"
"13.01.2020 17_58_585",11.107,11.01167,11.21,810692.75763,"17:1n-7","S5 25 microg per mL Supelco and 2 FAME","S5 Supelco and 2 FAME","per mL Supelco and 2 FAME        ","PUFA-KF_13.01.2020 17_58_585","2020-01-13 17:58:58","2020-01-13"," 17:58:58","2"
"13.01.2020 17_58_585",12.403,12.29167,12.53,834743.1061,"18:0","S5 25 microg per mL Supelco and 2 FAME","S5 Supelco and 2 FAME","per mL Supelco and 2 FAME        ","PUFA-KF_13.01.2020 17_58_585","2020-01-13 17:58:58","2020-01-13"," 17:58:58","2"
"13.01.2020 17_58_585",12.84,12.72,12.95167,844459.99556,"18:1n-9t","S5 25 microg per mL Supelco and 2 FAME","S5 Supelco and 2 FAME","per mL Supelco and 2 FAME        ","PUFA-KF_13.01.2020 17_58_585","2020-01-13 17:58:58","2020-01-13"," 17:58:58","2"
"13.01.2020 17_58_585",14.402,14.23333,14.52167,1741992.92537,"18:1n-9c","S5 25 microg per mL Supelco and 2 FAME","S5 Supelco and 2 FAME","per mL Supelco and 2 FAME        ","PUFA-KF_13.01.2020 17_58_585","2020-01-13 17:58:58","2020-01-13"," 17:58:58","2"
"13.01.2020 17_58_585",14.765,14.52667,14.85667,2618071.39112,"18:1n-7","S5 25 microg per mL Supelco and 2 FAME","S5 Supelco and 2 FAME","per mL Supelco and 2 FAME        ","PUFA-KF_13.01.2020 17_58_585","2020-01-13 17:58:58","2020-01-13"," 17:58:58","2"
"13.01.2020 17_58_585",15.37,15.23,15.45833,835254.47905,"18:2n-6t","S5 25 microg per mL Supelco and 2 FAME","S5 Supelco and 2 FAME","per mL Supelco and 2 FAME        ","PUFA-KF_13.01.2020 17_58_585","2020-01-13 17:58:58","2020-01-13"," 17:58:58","2"
"13.01.2020 17_58_585",15.558,15.46,15.745,907942.4917,"18:2n-6c","S5 25 microg per mL Supelco and 2 FAME","S5 Supelco and 2 FAME","per mL Supelco and 2 FAME        ","PUFA-KF_13.01.2020 17_58_585","2020-01-13 17:58:58","2020-01-13"," 17:58:58","2"
"13.01.2020 17_58_585",15.977,15.83833,16.115,855234.3586,"18:3n-6","S5 25 microg per mL Supelco and 2 FAME","S5 Supelco and 2 FAME","per mL Supelco and 2 FAME        ","PUFA-KF_13.01.2020 17_58_585","2020-01-13 17:58:58","2020-01-13"," 17:58:58","2"
"13.01.2020 17_58_585",16.663,16.49333,16.81333,1598074.69813,"18:3n-3","S5 25 microg per mL Supelco and 2 FAME","S5 Supelco and 2 FAME","per mL Supelco and 2 FAME        ","PUFA-KF_13.01.2020 17_58_585","2020-01-13 17:58:58","2020-01-13"," 17:58:58","2"
"13.01.2020 17_58_585",19.115,18.91333,19.265,1674240.01735,"20:0","S5 25 microg per mL Supelco and 2 FAME","S5 Supelco and 2 FAME","per mL Supelco and 2 FAME        ","PUFA-KF_13.01.2020 17_58_585","2020-01-13 17:58:58","2020-01-13"," 17:58:58","2"
"13.01.2020 17_58_585",19.54,19.37,19.70667,835911.46021,"20:1n-9","S5 25 microg per mL Supelco and 2 FAME","S5 Supelco and 2 FAME","per mL Supelco and 2 FAME        ","PUFA-KF_13.01.2020 17_58_585","2020-01-13 17:58:58","2020-01-13"," 17:58:58","2"
